pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Poteet, Cody",104,85.13942307692310,85.64134615384610,2840.1346153846200,-7.22192307692308,0.2988461538461540
"Zamora, Daniel",51,77.06666666666670,77.1627450980392,2838.607843137260,18.92470588235290,5.141176470588240
"Hembree, Heath",621,87.01239935587760,86.7502415458937,2834.574433656960,-7.228405797101450,-7.272077294685990
"Maton, Phil",276,82.96449275362320,82.07644927536230,2834.4166666666700,-15.846086956521700,3.376521739130440
"Maples, Dillon",218,86.7532110091743,87.49128440366970,2833.9032258064500,-14.423119266055000,0.47779816513761500
"Raley, Brooks",363,80.80661157024790,81.82424242424240,2833.3553719008300,16.364628099173600,-3.667768595041320
"Sims, Lucas",362,83.65690607734800,84.68895027624310,2833.1049723756900,-9.06696132596685,0.6116022099447510
"Adams, Austin",934,86.25449678800860,86.92601713062100,2827.627009646300,-9.675032119914350,-0.950492505353319
"Buehler, Walker",577,85.63778162911610,85.43674176776430,2814.53125,-13.532131715771200,-0.8187868284228770
"Adam, Jason",85,75.19176470588240,82.5870588235294,2813.987012987010,-7.173176470588240,6.883764705882350
"Brigham, Jeff",7,81.5142857142857,81.91428571428570,2812.8571428571400,-12.411428571428600,-4.371428571428570
"Jax, Griffin",428,82.64906542056080,83.33294392523360,2806.3154205607500,-11.110093457943900,1.885514018691590
"McCullers Jr., Lance",761,85.25229960578180,85.96294349540080,2800.0947368421100,-13.78186596583440,-4.478791064388960
"Colina, Edwar",12,82.375,83.92500000000000,2799.25,-11.920000000000000,0.060000000000000000
"Richards, Garrett",905,87.82486187845300,88.24740331491710,2792.9690265486700,-3.020950276243100,2.4293038674033200
"Lawrence, Justin",110,80.30363636363640,81.81727272727270,2789.0925925925900,-14.20690909090910,1.6254545454545500
"McHugh, Collin",548,79.62755474452560,79.58667883211680,2787.8120437956200,-18.536715328467200,0.455036496350365
"Luetge, Lucas",282,81.15551601423490,81.33914590747330,2787.660714285710,9.177021276595750,1.7744680851063800
"Feyereisen, J.P.",337,84.06646884273000,85.98872403560840,2781.9728096676700,-5.799881305637980,-0.8271810089020780
"Morgan, Adam",304,81.54901315789480,82.23026315789470,2777.125,7.370526315789470,-3.360000000000000
"Burdi, Nick",20,82.91,87.2,2770.6315789473700,-7.62,1.302
"Weigel, Patrick",61,80.48852459016390,80.68688524590160,2768.1639344262300,-17.451147540983600,1.438032786885250
"Darvish, Yu",820,81.4481707317073,81.65926829268290,2768.029268292680,-15.9820975609756,1.869365853658540
"Glasnow, Tyler",431,89.06496519721570,87.50046403712290,2767.4524361949000,-2.6046403712297000,4.154617169373550
"Strickland, Hunter",410,83.0229268292683,83.97048780487800,2766.987714987720,-9.606146341463420,0.43492682926829300
"Ottavino, Adam",678,81.21902654867260,80.69749262536870,2766.5530973451300,-18.618584070796500,-0.01610619469026550
"Bush, Matt",20,86.04500000000000,86.14000000000000,2763.95,-6.768000000000000,-1.3440000000000000
"Steele, Justin",161,83.11490683229810,82.9863354037267,2763.9068322981400,12.728944099378900,2.916521739130430
"McGowin, Kyle",497,81.3012072434608,81.33943661971830,2762.158953722330,-9.440643863179080,-0.1692555331991950
"Musgrove, Joe",949,83.07502634351950,83.79989462592200,2761.959957850370,-13.932897787144400,1.6144994731296100
"Baragar, Caleb",106,72.97358490566040,83.55377358490570,2759.163043478260,7.609811320754720,0.19018867924528300
"Fry, Paul",558,84.5198924731183,85.00896057347670,2758.2849462365600,13.636774193548400,3.9974193548387100
"Soria, Joakim",208,76.95288461538460,77.51778846153850,2757.75845410628,-15.19038461538460,6.8498076923076900
"Snead, Kirby",45,80.36222222222220,80.41111111111110,2755.266666666670,9.584000000000000,0.10666666666666700
"Anderson, Shaun",413,88.05133171912830,87.35569007263920,2752.9176755447900,-6.508184019370460,-1.806101694915260
"Diekman, Jake",541,82.22791127541590,83.15804066543440,2751.621722846440,13.51519408502770,-1.6870979667282800
"Antone, Tejay",415,83.82746987951810,83.54048192771090,2747.954106280190,-9.163084337349400,1.2957108433734900
"Minor, Mike",765,84.8448366013072,85.62692810457520,2742.229357798170,5.469176470588240,-1.8817254901960800
"Armstrong, Shawn",107,82.6644859813084,84.60467289719630,2737.9134615384600,-11.979813084112200,3.319626168224300
"Diaz, Jhonathan",69,76.39420289855070,79.00000000000000,2737.0746268656700,15.772173913043500,0.3043478260869570
"Diehl, Phillip",51,75.37843137254900,79.19215686274510,2732.5510204081600,0.536470588235294,3.4682352941176500
"Kittredge, Andrew",506,89.47924901185770,88.71640316205530,2731.2588932806300,-7.79335968379447,-0.6794466403162060
"Holder, Jonathan",45,79.18666666666670,80.79333333333330,2731.25,-6.098666666666670,11.413333333333300
"Bazardo, Eduard",33,81.28484848484850,82.39393939393940,2730.3939393939400,-14.370909090909100,1.0836363636363600
"Castro, Anthony",221,83.79049773755660,84.07239819004520,2730.2201834862400,-12.711855203619900,1.220633484162900
"Civale, Aaron",346,82.49248554913300,83.03583815028900,2718.866666666670,-8.33445086705202,1.8478612716763
"Cleavinger, Garrett",156,83.08333333333330,82.88141025641030,2716.128205128210,10.862307692307700,4.12307692307692
"Pressly, Ryan",568,89.32975352112680,90.0397887323944,2710.709219858160,-4.865281690140840,-2.943169014084510
"Crowe, Wil",594,85.25791245791250,85.11599326599330,2705.322635135140,-6.599393939393940,0.24787878787878800
"Webb, Logan",831,81.15138387484960,82.24584837545130,2696.0233702337000,-11.229747292418800,1.5861371841155200
"Carroll, Cody",16,82.97500000000000,83.03125,2695.9375,-6.727500000000000,6.4125000000000000
