pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Rosso, Ramón",10,88.44000000000000,88.65000000000000,2087.8,12.84,-8.124000000000000
"Keller, Kyle",3,87.63333333333330,87.93333333333330,2082.0,16.4,-11.84
"Wade, Konner",84,80.7297619047619,82.47261904761910,2078.5714285714300,18.19285714285710,-11.810000000000000
"Cole, A.J.",35,86.82857142857150,86.42857142857140,2072.4,17.23542857142860,-8.88
"Musgrove, Joe",212,86.39150943396230,86.8514150943396,2071.6132075471700,10.52207547169810,-4.582075471698110
"Senzatela, Antonio",257,86.11400778210120,86.11322957198440,2070.2334630350200,7.768249027237350,-8.472373540856030
"Dickson, Brandon",1,86.0,84.4,2069.0,13.68,-12.600000000000000
"Singer, Brady",139,88.42589928057560,87.96906474820140,2066.9928057554000,15.04661870503600,-11.791942446043200
"King, Michael",201,84.66616915422890,84.80696517412930,2063.1592039801000,17.088358208955200,-7.912835820895520
"Paredes, Enoli",7,89.04285714285720,89.52857142857140,2061.4285714285700,17.29714285714290,-8.280000000000000
